Axial_load,Confining_Pressure,Displesment,Pore_Pressure
21.230,82.200,22.871,12.710
21.180,82.440,22.899,12.770
21.190,82.300,22.925,12.770
21.300,82.440,22.953,12.870
21.320,82.440,22.976,12.820
21.290,82.160,23.003,12.870
21.370,82.680,23.029,12.820
21.400,82.400,23.055,12.870
21.470,83.160,23.080,12.870
21.650,82.350,23.107,12.660
21.480,82.490,23.134,12.710
21.550,82.300,23.154,12.710
21.450,82.250,23.186,12.710
21.430,82.730,23.210,12.820
21.400,82.540,23.235,12.770
21.620,82.010,23.262,12.770
21.440,82.590,23.291,12.820
21.380,83.070,23.312,12.820
21.510,83.450,23.338,12.820
21.600,82.300,23.366,12.710
21.580,82.400,23.392,12.660
21.700,82.590,23.417,12.710
21.830,82.490,23.446,12.820
21.760,82.010,23.473,12.710
21.680,82.300,23.497,12.820
21.450,82.640,23.526,12.820
21.630,82.010,23.549,12.710
21.520,82.540,23.578,12.770
21.550,81.960,23.602,12.710
21.660,82.300,23.627,12.770
21.770,82.440,23.653,12.870
21.860,81.870,23.678,12.550
21.770,82.300,23.702,12.820
21.910,82.200,23.729,12.660
21.930,81.870,23.754,12.660
21.820,82.300,23.800,12.820
21.820,82.250,23.821,12.770
21.820,82.640,23.851,12.820
21.770,82.440,23.896,12.870
21.670,82.010,23.918,12.820
21.930,82.440,23.943,12.820
21.990,82.250,23.970,12.820
21.700,81.960,24.015,12.820
21.690,82.440,24.059,12.820
21.560,82.300,24.079,12.820
21.490,82.300,24.107,12.820
21.580,82.440,24.129,12.870
21.760,82.010,24.156,12.770
21.600,82.300,24.182,12.770
21.730,82.440,24.207,12.770
21.720,82.440,24.232,12.770
21.550,82.400,24.261,12.820
21.670,82.400,24.284,12.820
21.260,82.200,24.321,12.710
21.160,82.590,24.357,12.820
20.940,82.160,24.388,12.770
21.120,82.350,24.425,12.820
20.990,82.250,24.449,12.770
21.200,81.770,24.476,12.610
21.290,82.440,24.502,12.820
21.380,82.440,24.529,12.820
21.620,82.060,24.553,12.820
21.600,82.400,24.580,12.770
20.770,82.200,24.650,12.610
20.540,82.350,24.671,12.770
20.600,82.680,24.700,12.820
20.840,82.400,24.723,12.770
20.880,82.540,24.750,12.820
20.820,82.350,24.776,12.770
20.890,82.250,24.803,12.820
20.990,82.060,24.829,12.770
21.000,82.590,24.853,12.870
21.140,82.540,24.882,12.870
20.960,82.880,24.908,12.870
21.070,83.400,24.935,12.820
20.990,82.590,24.963,12.710
20.920,82.250,24.987,12.770
21.010,82.400,25.012,12.770
21.040,82.300,25.039,12.770
21.210,82.060,25.063,12.660
21.240,82.490,25.091,12.820
21.240,82.110,25.117,12.770
21.270,82.300,25.142,12.770
21.190,82.350,25.167,12.770
21.230,81.960,25.192,12.770
21.410,81.960,25.219,12.660
21.430,82.300,25.245,12.820
21.550,81.960,25.272,12.660
21.650,82.440,25.299,12.820
21.600,82.110,25.326,12.770
21.540,82.300,25.345,12.770
21.750,82.250,25.374,12.770
21.700,82.010,25.402,12.770
21.660,82.010,25.426,12.660
21.680,82.300,25.450,12.820
21.780,82.250,25.478,12.770
21.610,82.350,25.506,12.820
21.720,81.820,25.529,12.660
21.740,82.400,25.555,12.770
21.430,82.440,25.596,12.770
21.490,82.160,25.646,12.820
21.380,82.060,25.673,12.770
21.500,82.110,25.696,12.660
21.490,82.400,25.724,12.820
21.670,82.400,25.748,12.770
21.790,82.350,25.774,12.770
21.820,82.490,25.800,12.820
21.820,81.920,25.827,12.550
21.810,82.490,25.852,12.820
21.990,82.400,25.878,12.820
21.930,81.920,25.906,12.770
21.990,82.440,25.924,12.820
22.070,82.880,25.956,12.770
22.260,83.260,25.981,12.820
22.260,82.350,26.005,12.710
22.270,82.110,26.033,12.770
22.200,82.060,26.060,12.660
22.220,81.920,26.086,12.660
22.160,82.250,26.111,12.820
22.160,82.350,26.137,12.710
21.990,82.250,26.163,12.610
22.160,82.350,26.190,12.770
22.020,82.110,26.217,12.770
21.990,81.920,26.240,12.660
21.950,82.400,26.267,12.770
22.050,82.440,26.297,12.770
21.920,82.060,26.330,12.820
21.960,82.160,26.383,12.710
22.150,82.200,26.438,12.770
22.040,82.680,26.481,12.770
21.780,82.110,26.505,12.770
21.930,82.400,26.529,12.820
21.990,82.350,26.556,12.870
22.060,82.200,26.584,12.710
21.950,82.440,26.609,12.710
21.850,82.250,26.635,12.820
22.040,81.580,26.659,12.500
21.930,82.440,26.685,12.820
21.850,82.590,26.714,12.770
21.830,81.920,26.738,12.770
21.710,82.400,26.763,12.770
21.770,82.880,26.789,12.820
22.030,83.210,26.814,12.820
22.120,82.250,26.843,12.770
22.180,81.920,26.866,12.660
22.190,82.350,26.893,12.770
22.360,81.920,26.919,12.660
22.330,82.300,26.946,12.820
22.320,81.870,26.971,12.610
22.260,82.250,26.998,12.870
21.990,82.350,27.032,12.710
21.990,82.160,27.096,12.710
21.880,82.490,27.118,12.820
21.990,82.200,27.147,12.770
21.990,82.400,27.173,12.770
21.980,82.200,27.199,12.770
21.760,82.300,27.225,12.770
21.880,82.110,27.249,12.710
22.010,82.400,27.277,12.770
22.100,82.110,27.304,12.820
22.210,82.110,27.328,12.660
22.160,82.540,27.352,12.770
22.330,82.110,27.379,12.710
22.300,82.440,27.405,12.710
22.250,82.250,27.439,12.710
21.970,82.440,27.475,12.820
22.010,82.300,27.501,12.660
21.930,82.160,27.544,12.820
21.720,82.400,27.566,12.770
21.870,82.350,27.592,12.770
22.050,82.250,27.619,12.710
22.040,82.400,27.645,12.770
21.910,82.160,27.673,12.770
22.090,82.350,27.699,12.770
22.090,82.060,27.725,12.610
22.040,82.250,27.774,12.770
21.760,82.640,27.807,12.820
21.820,82.110,27.831,12.820
21.900,82.490,27.857,12.820
22.030,82.880,27.884,12.820
22.060,83.310,27.912,12.820
22.160,82.200,27.937,12.450
22.000,82.160,27.966,12.770
21.990,82.350,27.991,12.610
22.060,82.300,28.016,12.870
21.900,82.110,28.042,12.550
21.750,82.490,28.067,12.710
21.550,82.060,28.099,12.820
21.500,82.400,28.133,12.770
21.760,81.870,28.160,12.820
21.850,82.350,28.184,12.870
21.950,81.960,28.210,12.660
21.910,82.200,28.237,12.820
22.050,82.110,28.262,12.770
22.100,82.490,28.287,12.820
21.840,82.440,28.329,12.820
21.880,82.300,28.363,12.710
21.980,82.680,28.388,12.770
21.880,82.540,28.413,12.870
21.930,82.010,28.439,12.820
22.010,82.490,28.466,12.870
22.200,82.880,28.489,12.870
22.270,83.260,28.518,12.870
22.400,83.590,28.542,12.820
22.260,81.920,28.589,12.770
22.590,82.540,28.645,12.870
22.480,82.010,28.697,12.770
22.420,82.160,28.757,12.920
22.520,82.160,28.810,12.660
22.640,82.300,28.863,12.710
22.770,82.590,28.922,12.820
22.770,82.440,28.969,12.820
22.700,82.250,28.991,12.710
22.720,82.060,29.017,12.710
22.580,82.110,29.042,12.820
22.690,82.400,29.067,12.770
22.660,82.160,29.094,12.820
22.770,81.630,29.118,12.610
22.700,82.780,29.144,12.920
22.810,82.490,29.171,12.820
22.560,82.160,29.196,12.820
22.770,82.440,29.224,12.870
22.720,82.350,29.249,12.820
22.850,82.250,29.275,12.820
22.870,82.440,29.302,12.820
22.850,82.160,29.327,12.770
22.900,82.440,29.353,12.870
22.920,82.060,29.380,12.870
22.880,82.300,29.405,12.820
22.880,82.400,29.431,12.820
22.960,82.200,29.475,12.770
22.600,82.060,29.500,12.770
22.810,82.440,29.525,12.870
22.790,82.160,29.552,12.820
22.870,81.920,29.578,12.710
22.770,82.250,29.604,12.820
22.820,82.110,29.626,12.770
22.920,82.350,29.656,12.770
22.920,82.200,29.680,12.820
22.850,82.350,29.708,12.820
22.870,82.010,29.730,12.820
22.930,82.440,29.758,12.870
23.050,82.490,29.784,12.870
23.090,82.350,29.812,12.820
23.090,81.960,29.837,12.770
23.010,82.400,29.864,12.820
22.830,82.010,29.892,12.820
22.770,82.440,29.917,12.820
22.880,82.250,29.941,12.770
23.080,82.110,29.968,12.820
23.140,82.490,29.993,12.870
23.220,82.110,30.019,12.820
23.210,81.870,30.044,12.660
23.200,82.250,30.071,12.770
23.340,82.350,30.098,12.820
23.140,82.440,30.123,12.820
23.050,82.200,30.151,12.820
22.900,81.920,30.175,12.660
22.990,82.250,30.201,12.870
23.050,82.010,30.228,12.820
23.180,82.440,30.252,12.870
23.270,82.300,30.280,12.820
23.370,82.300,30.306,12.870
23.400,81.920,30.331,12.710
23.340,82.300,30.358,12.820
23.540,82.160,30.388,12.820
23.590,81.960,30.413,12.710
23.440,82.200,30.441,12.820
23.440,82.250,30.465,12.820
23.110,82.110,30.491,12.710
23.300,82.440,30.515,12.820
23.340,82.200,30.562,12.770
23.720,82.200,30.615,12.770
23.740,82.400,30.660,12.820
23.720,82.060,30.709,12.820
23.480,82.400,30.738,12.820
23.560,81.960,30.764,12.870
23.650,82.490,30.793,12.820
23.770,82.300,30.819,12.770
23.700,82.250,30.845,12.820
23.680,82.400,30.870,12.820
23.740,81.960,30.899,12.870
23.690,82.350,30.924,12.870
23.620,82.010,30.950,12.820
23.650,82.400,30.973,12.820
23.660,81.960,31.000,12.820
23.550,82.400,31.024,12.870
23.560,81.870,31.050,12.710
23.640,82.110,31.076,12.870
23.800,82.540,31.102,12.870
23.890,82.300,31.130,12.820
23.830,82.350,31.155,12.770
23.830,82.060,31.181,12.820
23.870,82.440,31.206,12.820
23.720,82.060,31.235,12.820
23.760,82.400,31.257,12.870
23.790,82.350,31.284,12.820
23.790,82.400,31.310,12.870
23.900,82.400,31.337,12.870
23.900,81.960,31.362,12.710
23.830,82.200,31.389,12.820
23.890,82.250,31.413,12.710
23.950,82.350,31.438,12.710
24.020,82.490,31.459,12.820
23.940,82.250,31.489,12.870
23.940,82.400,31.514,12.820
23.900,82.010,31.541,12.870
23.930,82.400,31.566,12.770
24.050,82.730,31.593,12.820
24.030,82.160,31.620,12.820
24.110,82.250,31.644,12.820
24.110,82.110,31.672,12.870
24.140,82.400,31.697,12.870
24.240,82.350,31.724,12.870
24.180,82.250,31.748,12.820
24.350,82.590,31.774,12.820
24.290,81.920,31.800,12.820
24.220,82.300,31.826,12.820
24.320,82.640,31.855,12.870
24.200,82.400,31.881,12.820
24.320,82.010,31.909,12.770
24.320,82.400,31.932,12.820
24.340,82.200,31.961,12.820
24.310,82.110,31.987,12.770
24.290,82.400,32.012,12.770
24.270,82.350,32.038,12.820
24.300,81.920,32.081,12.870
23.900,82.300,32.158,12.820
23.830,81.820,32.201,12.770
23.720,82.200,32.224,12.870
23.850,82.400,32.251,12.820
23.920,81.960,32.277,12.770
23.930,82.400,32.303,12.770
23.880,82.250,32.336,12.820
23.890,82.640,32.397,12.770
24.020,82.200,32.446,12.820
23.830,82.540,32.475,12.870
23.890,82.540,32.500,12.820
23.770,82.200,32.539,12.820
23.770,81.920,32.590,12.660
23.780,82.350,32.646,12.770
23.780,82.110,32.707,12.820
23.880,82.490,32.765,12.820
23.970,81.960,32.812,12.660
23.910,82.160,32.854,12.870
24.160,82.350,32.912,12.820
24.060,82.200,32.970,12.870
23.830,82.540,33.051,12.820
23.500,82.110,33.104,12.770
23.580,82.110,33.167,12.770
23.770,82.400,33.225,12.820
23.840,81.870,33.277,12.660
23.790,82.200,33.335,12.820
23.720,82.540,33.393,12.770
23.860,82.880,33.462,12.870
23.830,83.160,33.513,12.820
23.860,82.110,33.570,12.610
23.500,82.540,33.643,12.820
23.390,82.490,33.667,12.770
23.550,81.820,33.693,12.820
23.500,82.250,33.719,12.820
23.680,82.490,33.745,12.770
23.720,82.160,33.773,12.770
23.850,82.490,33.797,12.820
23.920,81.870,33.841,12.710
23.850,82.250,33.884,12.770
24.000,82.590,33.945,12.770
23.930,82.250,33.982,12.710
23.780,82.400,34.006,12.710
23.590,81.870,34.031,12.710
23.710,82.300,34.055,12.770
23.770,82.590,34.081,12.820
23.830,81.960,34.107,12.710
24.190,82.440,34.154,12.770
23.900,81.960,34.221,12.710
24.060,82.350,34.272,12.770
24.180,81.920,34.317,12.660
24.350,82.350,34.376,12.710
24.060,82.640,34.442,12.710
23.830,82.160,34.513,12.710
23.830,82.350,34.567,12.710
23.900,82.010,34.628,12.710
23.830,82.400,34.688,12.660
23.620,81.920,34.755,12.660
23.630,82.300,34.814,12.710
23.500,82.350,34.856,12.710
23.600,82.010,34.877,12.770
23.720,82.400,34.902,12.710
23.750,82.200,34.928,12.710
23.700,82.350,34.955,12.660
23.690,82.590,34.979,12.710
23.870,82.060,35.007,12.660
23.860,82.440,35.031,12.660
23.760,82.200,35.059,12.660
23.750,82.060,35.085,12.610
23.740,82.300,35.111,12.660
23.860,82.640,35.138,12.710
24.010,81.820,35.163,12.660
22.430,82.300,35.234,12.710
22.470,82.590,35.288,12.710
22.340,82.110,35.311,12.660
22.490,82.490,35.335,12.660
22.580,82.250,35.363,12.500
22.600,82.160,35.390,12.710
22.720,82.440,35.413,12.660
22.830,82.780,35.438,12.710
22.910,83.070,35.465,12.710
22.990,83.350,35.493,12.660
23.160,83.640,35.517,12.710
22.840,81.770,35.543,12.550
22.840,82.250,35.570,12.660
23.000,82.730,35.598,12.660
23.220,83.020,35.622,12.660
23.310,83.350,35.649,12.660
23.380,82.730,35.674,12.660
23.220,82.780,35.703,12.610
23.250,83.160,35.726,12.660
23.260,83.450,35.752,12.660
22.990,82.490,35.808,12.660
23.100,82.970,35.860,12.660
23.050,83.310,35.882,12.660
23.190,83.590,35.909,12.660
23.160,81.920,35.936,12.550
23.130,82.350,35.961,12.660
23.110,82.060,35.988,12.660
22.930,82.400,36.014,12.660
23.000,81.440,36.037,12.340
22.940,82.250,36.066,12.660
23.040,82.590,36.087,12.660
23.160,82.540,36.115,12.610
23.070,82.200,36.141,12.660
23.080,82.540,36.166,12.710
23.190,82.490,36.192,12.710
23.220,81.920,36.219,12.390
23.310,82.440,36.263,12.660
23.060,82.730,36.286,12.660
23.170,83.070,36.315,12.660
23.200,83.350,36.338,12.660
23.290,83.590,36.365,12.660
23.330,82.880,36.393,12.710
23.190,83.110,36.416,12.660
23.310,83.450,36.443,12.710
23.240,82.350,36.485,12.500
23.240,82.540,36.547,12.660
23.040,82.200,36.596,12.660
23.050,82.590,36.650,12.610
22.750,82.300,36.712,12.610
22.880,82.200,36.771,12.660
22.890,82.590,36.823,12.710
22.660,81.960,36.883,12.660
22.700,82.250,36.943,12.660
22.870,82.590,36.994,12.660
22.880,81.960,37.042,12.610
22.720,82.300,37.082,12.610
22.860,82.640,37.106,12.660
22.900,82.350,37.132,12.660
22.990,82.680,37.157,12.660
22.600,82.440,37.213,12.610
22.590,82.540,37.251,12.660
22.550,82.400,37.273,12.710
22.540,82.110,37.301,12.610
22.660,82.400,37.325,12.610
22.770,82.540,37.351,12.660
22.860,82.010,37.377,12.610
22.800,82.350,37.401,12.660
22.980,82.640,37.429,12.660
22.950,82.400,37.454,12.660
22.950,81.820,37.483,12.610
22.800,82.200,37.505,12.660
22.890,82.490,37.531,12.710
22.990,81.820,37.557,12.450
22.940,82.300,37.583,12.610
23.020,81.870,37.607,12.610
23.050,82.160,37.634,12.660
23.220,82.490,37.659,12.660
23.330,81.820,37.686,12.500
23.150,82.250,37.711,12.610
23.360,81.770,37.738,12.550
23.070,82.160,37.787,12.610
23.390,82.490,37.833,12.610
23.190,82.780,37.865,12.660
23.270,81.730,37.891,12.550
23.330,82.200,37.917,12.660
23.300,81.770,37.942,12.500
23.220,82.160,37.969,12.610
23.370,82.200,37.992,12.610
23.360,82.490,38.018,12.660
23.500,82.300,38.043,12.710
23.480,81.960,38.070,12.660
23.390,82.590,38.094,12.660
23.500,81.920,38.123,12.610
23.470,82.400,38.147,12.550
23.500,82.300,38.174,12.550
23.440,81.770,38.201,12.450
23.420,82.440,38.225,12.660
23.510,82.250,38.251,12.660
23.660,82.110,38.280,12.550
23.580,82.250,38.304,12.660
23.440,82.400,38.332,12.500
23.510,82.200,38.358,12.550
23.560,81.960,38.384,12.550
23.200,82.300,38.409,12.550
23.370,82.300,38.436,12.660
23.330,82.350,38.461,12.610
23.460,82.010,38.487,12.550
23.360,82.590,38.533,12.660
23.530,82.300,38.592,12.610
23.630,81.960,38.653,12.660
23.530,82.490,38.710,12.610
23.500,81.870,38.768,12.610
23.720,82.440,38.821,12.610
23.630,81.920,38.880,12.500
23.330,82.300,38.950,12.660
23.300,82.250,39.013,12.610
23.350,82.010,39.065,12.500
23.370,82.440,39.120,12.550
23.550,82.160,39.175,12.550
23.720,82.060,39.227,12.390
23.780,82.160,39.285,12.610
23.420,82.680,39.317,12.550
23.660,82.400,39.343,12.660
23.680,82.160,39.369,12.550
23.730,81.770,39.395,12.500
23.690,82.400,39.421,12.610
23.700,81.920,39.446,12.610
23.760,82.440,39.474,12.610
23.760,82.200,39.499,12.550
23.920,82.680,39.525,12.610
23.900,82.590,39.549,12.610
23.930,82.010,39.576,12.550
23.780,82.060,39.602,12.500
23.790,82.200,39.628,12.660
23.710,82.350,39.654,12.660
23.750,82.400,39.680,12.660
23.760,82.110,39.706,12.660
23.840,82.200,39.731,12.610
23.850,82.250,39.754,12.610
24.010,82.110,39.804,12.610
23.950,82.350,39.853,12.610
23.930,82.400,39.924,12.610
23.400,82.300,39.998,12.610
23.450,82.110,40.062,12.610
23.740,81.820,40.119,12.450
23.700,82.400,40.178,12.610
23.770,82.540,40.228,12.610
23.960,82.880,40.284,12.660
23.940,83.310,40.324,12.550
23.960,81.960,40.363,12.550
24.000,82.400,40.425,12.610
23.820,82.350,40.491,12.610
23.790,82.060,40.554,12.550
23.880,82.540,40.610,12.660
23.540,82.400,40.686,12.550
23.660,82.490,40.742,12.550
23.220,82.250,40.814,12.550
23.050,82.490,40.887,12.610
23.150,82.300,40.939,12.550
23.170,82.250,40.995,12.550
23.010,82.400,41.034,12.550
23.270,82.250,41.058,12.610
23.300,82.780,41.084,12.660
23.150,82.590,41.115,12.660
23.270,82.400,41.136,12.610
23.470,82.440,41.164,12.660
23.470,82.200,41.191,12.660
23.460,82.060,41.214,12.610
23.490,82.010,41.240,12.550
23.400,82.200,41.267,12.500
23.500,82.400,41.294,12.550
23.490,82.110,41.320,12.660
23.550,82.590,41.347,12.610
23.590,83.020,41.372,12.660
23.840,82.680,41.396,12.610
23.740,82.300,41.423,12.610
23.780,81.580,41.449,12.340
23.500,83.210,41.477,12.660
23.600,83.590,41.500,12.660
23.640,82.200,41.528,12.550
23.530,81.960,41.555,12.550
23.500,82.300,41.581,12.550
23.490,81.870,41.606,12.450
23.420,82.250,41.632,12.610
23.460,82.110,41.660,12.610
23.390,81.870,41.684,12.550
23.240,82.350,41.713,12.610
23.320,81.870,41.736,12.390
23.420,82.350,41.763,12.610
23.620,82.680,41.789,12.610
23.630,82.160,41.816,12.660
23.770,82.200,41.842,12.550
23.660,81.820,41.867,12.500
23.560,82.440,41.893,12.550
23.820,82.200,41.918,12.550
23.920,82.300,41.943,12.550
23.960,82.490,41.971,12.610
24.030,82.590,41.996,12.550
24.090,82.200,42.022,12.500
23.940,82.540,42.046,12.550
24.120,82.350,42.074,12.610
23.860,82.300,42.096,12.450
24.020,82.400,42.122,12.610
24.030,82.200,42.149,12.550
23.990,82.680,42.174,12.610
24.180,82.490,42.201,12.610
24.200,81.870,42.227,12.390
24.300,82.540,42.254,12.550
24.370,82.970,42.279,12.610
24.280,83.350,42.305,12.610
24.390,82.640,42.331,12.450
24.380,82.680,42.357,12.610
24.360,82.440,42.385,12.550
24.390,82.250,42.409,12.550
24.450,82.780,42.434,12.610
24.510,82.880,42.461,12.660
24.520,82.680,42.487,12.450
24.500,82.250,42.514,12.610
24.660,81.960,42.540,12.500
24.570,82.440,42.565,12.610
24.520,82.300,42.593,12.550
24.560,81.920,42.617,12.500
24.230,82.200,42.666,12.550
23.690,82.160,42.731,12.550
23.690,82.400,42.778,12.610
23.610,82.060,42.801,12.550
23.890,82.250,42.827,12.500
23.870,82.110,42.855,12.550
23.820,82.400,42.878,12.550
23.870,82.440,42.906,12.550
23.810,82.010,42.936,12.610
23.780,82.440,42.974,12.610
24.020,82.250,42.998,12.550
24.160,82.350,43.025,12.610
24.120,82.440,43.052,12.550
24.170,82.110,43.077,12.550
24.290,81.770,43.102,12.390
24.260,82.250,43.129,12.550
24.440,81.870,43.156,12.450
24.250,82.300,43.182,12.550
24.450,82.440,43.205,12.610
24.480,82.110,43.232,12.550
24.380,82.350,43.257,12.500
24.560,82.060,43.309,12.500
24.250,82.350,43.374,12.550
24.010,82.110,43.443,12.550
24.170,82.490,43.498,12.550
24.110,82.250,43.539,12.550
24.410,81.960,43.594,12.450
24.390,82.300,43.651,12.550
24.240,82.110,43.693,12.500
24.150,82.060,43.716,12.500
24.250,82.490,43.760,12.550
24.420,82.160,43.812,12.550
24.340,82.110,43.865,12.390
24.000,82.350,43.934,12.550
24.110,82.110,43.995,12.500
24.130,82.490,44.051,12.550
24.160,82.640,44.098,12.550
24.300,82.400,44.146,12.550
24.170,81.960,44.199,12.500
24.240,82.440,44.258,12.500
24.350,82.060,44.318,12.450
24.210,82.400,44.381,12.550
24.200,82.010,44.429,12.340
24.070,82.060,44.488,12.450
24.100,82.250,44.541,12.550
23.720,82.680,44.603,12.660
23.390,82.160,44.634,12.550
23.740,82.350,44.659,12.610
23.900,82.160,44.685,12.610
23.980,81.960,44.714,12.550
23.930,82.250,44.740,12.500
24.070,82.010,44.767,12.550
24.100,82.300,44.793,12.500
24.260,82.350,44.819,12.550
24.270,82.350,44.845,12.500
24.230,81.960,44.872,12.550
24.380,82.400,44.896,12.610
24.540,82.200,44.923,12.550
24.470,82.300,44.949,12.500
24.550,82.350,44.976,12.500
24.250,82.110,45.002,12.550
24.430,82.540,45.027,12.610
24.620,82.160,45.056,12.610
24.670,82.920,45.081,12.610
24.710,83.260,45.104,12.550
24.880,81.960,45.132,12.180
24.870,82.250,45.158,12.500
24.330,82.250,45.223,12.450
24.480,82.680,45.276,12.550
24.730,82.440,45.329,12.550
24.790,82.250,45.390,12.500
24.490,82.200,45.441,12.500
24.500,81.730,45.463,12.450
24.610,82.200,45.491,12.500
24.700,82.490,45.517,12.500
24.680,82.060,45.544,12.550
24.810,82.540,45.570,12.550
24.830,82.440,45.596,12.550
24.210,82.110,45.677,12.500
24.350,82.490,45.739,12.500
24.390,82.540,45.803,12.550
24.330,82.350,45.863,12.550
24.420,81.920,45.919,12.290
24.340,82.540,45.976,12.550
24.290,81.870,46.027,12.390
24.350,82.350,46.081,12.550
24.600,81.820,46.140,12.390
24.260,82.300,46.203,12.550
24.400,82.830,46.266,12.550
24.420,83.210,46.308,12.500
24.420,83.550,46.332,12.550
24.240,82.110,46.358,12.340
24.310,82.160,46.383,12.450
24.340,82.200,46.408,12.500
24.420,82.300,46.435,12.550
24.410,82.200,46.460,12.500
24.360,82.300,46.487,12.500
24.490,82.060,46.512,12.610
24.600,82.300,46.536,12.500
24.540,82.010,46.566,12.500
24.320,82.300,46.591,12.500
24.430,81.820,46.616,12.450
24.590,82.300,46.641,12.550
24.670,82.250,46.668,12.550
24.550,82.160,46.696,12.550
24.640,82.540,46.717,12.500
24.840,81.870,46.744,12.450
24.670,82.300,46.770,12.550
24.920,82.300,46.796,12.550
24.920,82.400,46.821,12.550
25.080,82.640,46.848,12.550
24.960,82.010,46.875,12.500
24.990,82.010,46.901,12.450
25.060,82.300,46.927,12.550
25.080,82.640,46.954,12.550
25.150,82.350,46.979,12.550
25.210,82.680,47.006,12.550
25.100,83.070,47.030,12.550
25.360,83.400,47.058,12.550
25.260,82.110,47.084,12.180
24.910,82.250,47.156,12.550
25.100,82.640,47.211,12.500
25.290,82.440,47.269,12.500
25.230,82.060,47.319,12.500
25.150,81.730,47.369,12.340
25.080,82.300,47.409,12.550
25.110,81.820,47.433,12.390
25.130,82.350,47.460,12.450
25.180,82.680,47.485,12.550
25.120,81.920,47.512,12.500
25.050,82.400,47.537,12.550
25.060,82.200,47.563,12.450
25.250,82.350,47.588,12.550
25.280,82.350,47.636,12.500
25.410,82.160,47.693,12.500
25.270,82.400,47.758,12.450
25.320,82.400,47.816,12.550
25.400,82.160,47.876,12.500
25.430,82.350,47.933,12.450
25.450,82.060,47.985,12.450
25.560,82.490,48.048,12.500
25.410,82.350,48.081,12.500
25.390,82.350,48.104,12.450
25.290,82.060,48.145,12.390
25.130,82.350,48.194,12.450
25.170,82.680,48.214,12.500
25.290,82.010,48.241,12.500
25.320,82.440,48.269,12.550
25.420,82.400,48.294,12.500
25.130,82.200,48.321,12.390
25.310,82.160,48.348,12.340
25.460,82.590,48.373,12.450
25.440,82.300,48.398,12.500
25.540,82.680,48.424,12.550
25.610,82.970,48.449,12.450
25.660,83.310,48.475,12.450
25.610,82.780,48.503,12.390
25.290,81.870,48.530,12.390
25.270,82.350,48.556,12.500
25.450,81.730,48.581,12.290
25.500,82.350,48.608,12.450
25.510,82.200,48.634,12.450
25.470,81.960,48.660,12.340
25.400,82.160,48.685,12.500
25.500,82.490,48.711,12.500
25.380,82.200,48.737,12.500
25.390,82.970,48.782,12.500
25.200,83.310,48.804,12.500
25.330,82.400,48.831,12.390
25.260,82.110,48.858,12.500
25.270,82.490,48.882,12.500
25.330,82.160,48.909,12.450
25.190,82.350,48.946,12.450
25.090,81.920,49.012,12.450
25.090,82.350,49.065,12.500
25.170,82.250,49.128,12.450
25.160,82.640,49.184,12.500
25.110,82.060,49.246,12.340
25.250,82.160,49.298,12.450
25.170,82.350,49.356,12.450
25.340,82.200,49.411,12.450
25.580,81.870,49.465,12.340
25.740,82.160,49.524,12.450
25.820,82.540,49.580,12.500
26.000,82.490,49.633,12.390
26.160,81.770,49.682,12.290
26.080,82.300,49.745,12.500
26.360,82.060,49.806,12.390
26.300,82.490,49.862,12.500
26.280,82.010,49.924,12.450
26.440,82.400,49.976,12.500
26.570,81.870,50.029,12.450
26.470,82.350,50.077,12.450
26.270,82.680,50.154,12.450
25.830,82.400,50.238,12.450
25.790,81.960,50.292,12.340
25.950,82.400,50.354,12.390
26.000,82.730,50.405,12.450
25.890,83.070,50.440,12.500
25.810,81.820,50.465,12.070
25.820,82.490,50.490,12.500
25.870,82.440,50.516,12.450
26.090,82.300,50.542,12.450
26.020,81.680,50.568,12.230
26.040,82.160,50.594,12.500
26.190,82.200,50.622,12.390
26.010,82.350,50.648,12.450
25.890,82.110,50.672,12.450
26.050,81.960,50.698,12.340
26.050,82.160,50.725,12.390
26.000,82.110,50.755,12.390
26.170,82.350,50.810,12.450
26.020,82.010,50.873,12.450
25.870,82.400,50.942,12.390
25.660,81.960,51.010,12.390
25.610,82.300,51.054,12.390
25.560,82.060,51.075,12.450
25.750,82.060,51.102,12.340
25.830,82.160,51.128,12.390
25.820,82.110,51.153,12.390
25.730,82.400,51.179,12.390
25.830,82.640,51.206,12.450
25.730,81.960,51.233,12.340
25.910,82.440,51.258,12.450
25.950,82.730,51.283,12.390
25.980,83.020,51.309,12.390
26.040,83.350,51.335,12.390
26.280,83.640,51.360,12.390
26.110,81.730,51.389,12.290
25.920,82.250,51.413,12.450
26.060,82.350,51.439,12.450
25.990,82.060,51.467,12.450
26.110,82.440,51.489,12.450
26.210,82.200,51.517,12.390
26.280,81.730,51.542,12.290
26.140,82.200,51.568,12.390
26.240,82.160,51.594,12.340
26.370,82.540,51.620,12.390
26.290,82.200,51.645,12.390
26.430,82.160,51.671,12.390
26.340,82.350,51.697,12.390
26.430,82.060,51.724,12.390
26.320,82.440,51.748,12.450
26.370,82.010,51.773,12.290
26.480,82.110,51.801,12.450
26.500,82.250,51.829,12.340
26.340,82.350,51.852,12.390
26.400,81.920,51.880,12.340
26.400,82.350,51.905,12.450
26.570,82.060,51.931,12.390
26.470,82.400,51.974,12.450
26.260,82.060,52.000,12.450
26.350,82.400,52.024,12.390
