Axial_load,Confining_Pressure,Displesment,Pore_Pressure
18.440,41.200,24.239,5.690
18.050,41.290,24.299,5.690
17.960,41.340,24.322,5.740
18.170,41.440,24.347,5.740
18.230,41.480,24.375,5.740
18.080,41.530,24.417,5.740
18.250,41.870,24.443,5.800
18.360,41.920,24.470,5.850
18.480,41.920,24.495,5.740
18.430,42.110,24.542,5.800
18.140,42.110,24.590,5.740
18.340,42.590,24.611,5.960
18.250,40.960,24.639,5.580
18.240,41.150,24.662,5.740
18.260,41.240,24.687,5.740
18.390,41.340,24.716,5.740
18.330,41.440,24.741,5.740
18.260,41.480,24.765,5.740
15.580,41.820,24.852,5.690
15.910,41.870,24.926,5.800
16.130,41.960,24.951,5.740
16.510,42.010,24.977,5.850
16.520,42.110,25.004,5.740
16.440,42.200,25.032,5.740
16.570,41.480,25.054,5.370
16.490,41.580,25.082,5.800
16.540,41.720,25.108,5.800
16.440,41.770,25.134,5.800
16.310,41.870,25.158,5.740
16.580,41.960,25.182,5.800
16.750,42.010,25.209,5.800
16.890,42.150,25.235,5.850
16.990,42.300,25.262,5.800
17.120,41.480,25.290,5.580
17.040,41.720,25.317,5.740
17.300,41.720,25.343,5.800
17.160,41.240,25.368,5.740
17.340,41.340,25.394,5.740
17.530,41.440,25.421,5.850
17.440,41.480,25.447,5.740
17.510,41.580,25.474,5.800
17.610,41.770,25.496,5.800
17.670,41.920,25.523,5.740
17.770,41.960,25.550,5.800
17.830,42.010,25.576,5.800
17.830,42.110,25.600,5.800
17.900,42.150,25.627,5.800
18.070,42.680,25.655,6.010
17.970,41.720,25.681,5.740
18.010,41.680,25.708,5.740
17.880,41.770,25.733,5.800
17.940,41.630,25.759,5.850
18.030,41.580,25.782,5.800
17.980,41.680,25.808,5.800
17.970,41.820,25.834,5.800
18.020,41.200,25.860,5.580
18.030,41.390,25.887,5.740
18.030,41.440,25.911,5.740
18.140,41.580,25.937,5.800
18.200,41.630,25.964,5.800
18.230,41.720,25.988,5.800
18.380,41.390,26.017,5.690
18.300,41.630,26.042,5.800
18.300,41.720,26.068,5.800
18.210,40.960,26.095,5.530
18.220,41.100,26.119,5.740
18.400,41.200,26.146,5.800
18.490,41.290,26.171,5.800
18.530,41.340,26.197,5.740
18.590,41.480,26.224,5.740
18.660,41.960,26.250,5.900
18.610,41.390,26.276,5.740
18.720,41.630,26.303,5.800
18.800,41.630,26.327,5.740
18.800,41.720,26.355,5.800
18.890,41.580,26.380,5.800
18.800,41.680,26.405,5.740
18.930,41.820,26.431,5.740
18.910,41.440,26.458,5.850
18.960,41.530,26.484,5.800
19.030,41.630,26.510,5.800
19.140,41.680,26.535,5.800
19.180,41.340,26.562,5.640
19.220,41.200,26.588,5.800
19.260,41.290,26.613,5.800
19.390,41.440,26.638,5.800
19.330,41.530,26.666,5.850
19.360,41.580,26.689,5.800
19.370,41.680,26.715,5.800
19.410,41.870,26.741,5.740
19.570,41.960,26.768,5.800
19.630,42.010,26.792,5.800
19.650,42.110,26.818,5.800
19.640,42.150,26.844,5.800
19.780,42.390,26.872,5.800
19.920,41.290,26.897,5.370
19.850,41.680,26.944,5.800
19.760,41.820,27.008,5.740
19.350,41.150,27.080,5.640
19.420,41.480,27.136,5.800
19.390,41.440,27.177,5.800
19.400,41.680,27.200,5.800
19.340,41.770,27.225,5.800
19.400,41.390,27.251,5.640
19.430,41.580,27.277,5.800
19.200,41.680,27.306,5.740
19.220,41.820,27.329,5.800
19.060,41.920,27.357,5.960
19.080,41.680,27.383,5.800
19.070,41.770,27.407,5.850
19.040,41.770,27.432,5.800
19.100,41.480,27.457,5.800
19.210,41.630,27.484,5.800
19.220,41.720,27.510,5.800
19.380,41.870,27.536,5.740
19.420,41.960,27.562,5.800
19.330,42.110,27.591,5.850
19.170,42.200,27.616,5.740
19.320,42.300,27.644,5.800
19.320,42.490,27.664,5.800
19.440,41.150,27.693,5.160
19.420,41.440,27.738,5.690
19.600,41.630,27.793,5.800
19.470,41.820,27.836,5.800
19.210,41.770,27.858,5.850
19.320,41.820,27.885,5.850
19.440,41.960,27.911,5.800
19.270,42.110,27.938,5.740
19.180,42.150,27.978,5.740
19.290,42.300,28.003,5.800
19.360,42.390,28.028,5.800
19.370,42.540,28.055,5.800
19.470,43.400,28.081,5.900
19.390,41.870,28.108,5.850
19.530,42.060,28.132,5.800
19.540,43.300,28.158,6.010
19.490,41.580,28.184,5.800
19.430,41.820,28.211,5.740
19.480,41.960,28.236,5.800
19.610,42.060,28.262,5.800
19.530,42.200,28.290,5.740
19.700,41.290,28.315,5.370
19.540,41.680,28.342,5.740
19.610,41.870,28.367,5.800
19.820,41.100,28.392,5.270
19.670,41.960,28.420,5.900
19.770,42.060,28.445,5.800
19.890,42.150,28.470,5.850
19.850,42.350,28.496,5.850
19.970,41.870,28.522,5.640
19.800,41.820,28.550,5.850
19.870,41.920,28.573,5.850
19.900,42.060,28.599,5.800
19.940,42.150,28.625,5.800
20.050,42.300,28.652,5.800
20.080,43.060,28.677,5.960
19.880,41.770,28.703,5.740
19.840,41.870,28.729,5.800
19.980,42.010,28.753,5.850
20.090,42.110,28.783,5.800
20.090,42.250,28.808,5.800
20.090,42.300,28.832,5.800
20.070,42.390,28.876,5.800
20.040,42.680,28.928,5.850
19.920,41.680,28.964,5.740
19.650,41.820,28.988,5.800
19.820,41.960,29.013,5.850
19.820,42.110,29.041,5.800
19.200,42.300,29.098,5.800
19.270,42.440,29.146,5.900
19.140,42.540,29.166,5.800
19.340,42.780,29.194,5.800
19.540,41.390,29.220,5.420
19.320,41.820,29.247,5.800
19.490,41.960,29.271,5.800
19.610,42.110,29.299,5.800
19.700,42.250,29.325,5.740
19.690,42.540,29.363,5.850
19.580,41.630,29.395,5.640
19.480,41.870,29.422,5.800
19.620,42.060,29.448,5.740
19.650,42.110,29.471,5.800
19.740,42.300,29.499,5.800
19.600,42.590,29.527,5.800
19.700,41.580,29.555,5.740
19.520,41.820,29.577,5.800
19.610,41.960,29.604,5.740
19.470,42.060,29.630,5.800
19.670,42.250,29.657,5.800
19.680,42.350,29.682,5.800
19.760,43.060,29.708,5.850
19.700,41.870,29.736,5.800
19.610,42.010,29.759,5.800
19.660,42.200,29.786,5.800
19.480,42.350,29.812,5.800
19.470,42.440,29.839,5.800
19.490,42.630,29.866,5.740
19.450,42.780,29.896,5.800
19.460,43.110,29.932,5.850
19.440,41.770,29.959,5.800
19.290,41.720,29.982,5.800
19.350,41.870,30.009,5.850
19.370,42.010,30.034,5.740
19.430,42.150,30.062,5.800
19.620,42.250,30.089,5.800
19.710,42.390,30.116,5.800
19.770,42.490,30.142,5.800
19.870,42.680,30.168,5.800
20.050,41.720,30.192,5.370
19.740,41.200,30.229,5.740
19.760,41.440,30.285,5.800
19.840,41.630,30.345,5.740
19.820,41.820,30.402,5.740
19.590,41.530,30.454,5.740
19.810,41.770,30.507,5.800
19.600,41.390,30.533,5.690
19.600,41.630,30.560,5.740
19.590,41.770,30.587,5.850
19.560,41.050,30.613,5.740
18.860,41.290,30.671,5.740
18.590,41.440,30.711,5.740
18.770,41.630,30.738,5.800
18.810,41.770,30.764,5.800
18.850,41.770,30.790,5.800
18.980,41.580,30.817,5.740
18.870,41.720,30.842,5.740
19.010,41.720,30.868,5.800
19.140,41.920,30.898,5.800
19.200,42.060,30.922,5.800
19.250,42.200,30.949,5.740
19.220,42.350,30.972,5.850
19.280,42.540,30.999,5.800
19.150,42.630,31.025,5.800
19.310,42.830,31.051,5.850
19.360,41.770,31.075,5.370
19.250,41.820,31.124,5.850
18.940,41.960,31.184,5.740
18.920,42.150,31.226,5.800
19.090,42.250,31.250,5.850
19.070,42.350,31.277,5.800
19.170,42.540,31.301,5.740
19.250,42.630,31.329,5.850
19.030,42.780,31.354,5.800
19.230,43.110,31.381,5.800
19.080,41.720,31.409,5.740
18.970,41.720,31.430,5.800
19.090,41.920,31.456,5.740
19.160,42.010,31.484,5.800
19.360,42.200,31.507,5.800
19.320,42.300,31.534,5.740
19.350,42.440,31.556,5.740
19.420,42.540,31.582,5.800
19.480,42.730,31.609,5.800
19.590,42.350,31.635,5.640
19.370,41.720,31.682,5.850
19.190,41.920,31.722,5.850
19.250,42.060,31.748,5.800
19.200,42.150,31.776,5.800
19.410,42.350,31.801,5.800
19.700,42.490,31.827,5.850
19.390,42.590,31.853,5.740
19.590,42.870,31.880,5.800
19.690,41.480,31.908,5.420
19.420,41.820,31.978,5.800
19.510,41.630,32.039,5.740
19.510,41.820,32.094,5.800
19.340,41.630,32.138,5.690
19.390,41.820,32.178,5.800
19.430,41.480,32.203,5.800
19.460,41.630,32.230,5.740
19.450,41.770,32.253,5.740
19.240,41.200,32.310,5.640
19.320,41.440,32.363,5.740
19.250,41.580,32.390,5.800
19.320,41.720,32.416,5.740
19.510,41.870,32.443,5.800
19.550,42.010,32.470,5.800
19.630,42.150,32.494,5.740
19.630,42.350,32.522,5.800
19.640,42.440,32.545,5.800
19.560,42.590,32.573,5.800
19.540,42.830,32.598,5.800
19.730,41.680,32.624,5.270
19.220,41.680,32.676,5.800
19.390,41.870,32.721,5.740
19.130,42.010,32.751,5.740
19.310,42.150,32.777,5.800
19.420,42.250,32.801,5.740
19.600,42.390,32.827,5.800
19.570,42.630,32.856,5.800
19.510,41.390,32.880,5.370
19.440,41.680,32.910,5.850
19.530,41.920,32.936,5.800
19.560,42.010,32.961,5.740
19.710,42.150,32.987,5.850
19.820,42.300,33.012,5.740
19.700,42.440,33.038,5.800
19.870,42.540,33.063,5.740
19.990,42.870,33.105,5.800
19.790,41.340,33.132,5.480
19.550,41.720,33.158,5.800
19.590,41.680,33.184,5.690
19.830,41.580,33.212,5.740
19.520,41.770,33.237,5.800
19.430,41.680,33.264,5.850
19.520,41.680,33.289,5.690
19.370,41.770,33.316,5.690
19.370,41.580,33.342,5.800
19.220,41.770,33.384,5.740
19.310,41.480,33.406,5.740
19.320,41.630,33.434,5.800
19.400,41.720,33.458,5.800
19.360,41.920,33.487,5.690
19.450,41.960,33.510,5.740
19.530,42.110,33.536,5.800
19.590,42.250,33.562,5.800
19.630,42.390,33.587,5.740
19.700,42.630,33.615,5.800
19.840,41.390,33.640,5.420
19.650,41.770,33.687,5.800
19.670,41.580,33.746,5.690
19.570,41.820,33.811,5.800
19.490,41.630,33.876,5.740
19.460,41.680,33.935,5.740
19.480,41.240,33.998,5.740
19.590,41.440,34.055,5.690
19.600,41.580,34.121,5.740
19.520,41.720,34.168,5.740
19.480,41.630,34.191,5.740
19.580,41.720,34.217,5.800
19.580,41.240,34.244,5.640
19.420,41.440,34.269,5.800
19.530,41.630,34.296,5.740
19.470,41.770,34.320,5.690
19.560,41.340,34.348,5.530
19.570,41.580,34.373,5.740
19.640,41.720,34.399,5.690
19.590,41.870,34.432,5.740
19.600,41.960,34.492,5.740
19.600,42.110,34.536,5.800
19.570,42.200,34.560,5.740
19.200,42.350,34.586,5.800
19.410,42.490,34.609,5.740
19.610,42.680,34.636,5.800
19.600,41.680,34.665,5.270
19.320,41.480,34.690,5.740
19.360,41.680,34.712,5.740
19.540,41.820,34.741,5.800
19.630,41.630,34.767,5.740
19.660,41.770,34.793,5.740
19.610,41.440,34.841,5.740
19.540,41.580,34.902,5.740
19.700,41.720,34.963,5.740
19.680,41.000,35.026,5.640
19.460,41.200,35.089,5.690
19.650,41.390,35.146,5.740
19.480,41.480,35.167,5.690
19.640,41.630,35.194,5.740
19.580,41.770,35.219,5.740
19.690,41.870,35.246,5.740
19.920,42.010,35.271,5.800
19.970,42.110,35.299,5.740
20.150,42.200,35.324,5.740
20.310,42.390,35.350,5.800
20.280,42.830,35.377,5.800
20.300,41.390,35.406,5.640
20.550,41.680,35.458,5.740
20.630,41.820,35.520,5.690
20.410,42.010,35.583,5.690
20.380,42.110,35.638,5.740
20.530,42.250,35.694,5.690
20.380,42.390,35.739,5.740
20.370,42.490,35.798,5.740
20.520,42.630,35.858,5.800
20.710,42.870,35.914,5.740
20.690,41.390,35.965,5.160
20.430,41.390,36.036,5.740
20.380,41.580,36.087,5.740
20.500,41.770,36.147,5.740
20.480,40.960,36.206,5.530
20.430,41.200,36.265,5.800
20.280,41.290,36.289,5.690
20.460,41.480,36.317,5.800
20.490,41.530,36.340,5.690
20.590,41.680,36.365,5.690
20.710,41.770,36.392,5.740
20.730,41.390,36.445,5.640
19.790,41.580,36.543,5.640
20.050,41.720,36.602,5.690
20.000,41.680,36.642,5.690
20.170,41.820,36.697,5.690
19.920,41.960,36.768,5.640
19.850,42.060,36.831,5.740
19.730,42.250,36.856,5.740
19.950,42.350,36.881,5.740
19.970,42.440,36.909,5.690
19.980,42.540,36.935,5.690
20.090,42.830,36.960,5.800
20.130,41.290,36.987,5.160
19.820,41.720,37.012,5.740
20.030,41.870,37.039,5.690
20.140,42.010,37.065,5.740
19.950,42.110,37.093,5.690
20.040,42.250,37.115,5.740
20.060,42.390,37.142,5.690
20.110,42.440,37.169,5.740
20.090,42.590,37.198,5.690
19.890,42.730,37.225,5.690
19.920,42.200,37.249,5.580
19.780,41.340,37.279,5.690
19.820,41.630,37.315,5.740
19.970,41.770,37.340,5.690
19.970,41.580,37.369,5.690
19.680,41.770,37.391,5.740
19.550,41.530,37.417,5.740
19.760,41.770,37.443,5.800
19.920,41.630,37.470,5.800
19.930,41.580,37.497,5.740
19.890,41.720,37.524,5.690
20.060,41.530,37.550,5.580
20.150,41.720,37.575,5.740
20.260,41.870,37.601,5.740
20.340,42.060,37.627,5.740
20.410,42.250,37.671,5.690
20.540,42.490,37.692,5.740
20.640,41.820,37.718,5.420
20.560,41.440,37.744,5.580
20.520,41.770,37.770,5.740
20.650,41.960,37.796,5.800
20.710,42.200,37.822,5.740
20.750,42.350,37.846,5.740
20.430,42.590,37.874,5.740
20.470,41.580,37.897,5.530
20.360,41.290,37.925,5.580
20.370,41.630,37.952,5.740
20.430,41.770,37.973,5.740
20.370,41.960,38.002,5.690
20.490,42.150,38.028,5.740
20.570,42.390,38.054,5.740
20.590,43.300,38.078,5.900
20.540,41.630,38.105,5.740
20.650,41.720,38.129,5.800
20.540,41.440,38.159,5.640
20.510,41.680,38.185,5.690
20.340,41.440,38.210,5.580
20.430,41.720,38.240,5.740
20.440,41.680,38.261,5.640
20.450,41.290,38.287,5.640
20.640,41.240,38.329,5.420
20.670,41.580,38.353,5.740
20.770,41.680,38.378,5.740
20.750,41.680,38.405,5.690
20.670,41.390,38.432,5.640
20.640,41.630,38.457,5.690
20.860,41.390,38.483,5.640
20.590,41.580,38.508,5.690
20.480,41.770,38.537,5.740
20.570,41.920,38.561,5.690
20.630,42.110,38.587,5.740
20.770,42.300,38.612,5.690
20.790,42.440,38.637,5.740
20.810,41.530,38.664,5.370
20.700,41.720,38.690,5.580
20.670,41.960,38.716,5.740
21.010,42.150,38.741,5.740
20.670,42.390,38.767,5.690
20.730,42.540,38.793,5.740
19.480,42.970,38.858,5.740
19.300,41.680,38.923,5.690
19.470,42.010,38.978,5.690
19.530,42.200,39.003,5.690
19.780,43.060,39.027,5.960
19.690,41.720,39.056,5.800
19.600,40.960,39.080,5.580
19.630,41.340,39.107,5.800
19.520,41.530,39.135,5.640
19.790,41.720,39.156,5.740
19.900,41.920,39.181,5.740
20.080,42.200,39.209,5.740
20.260,41.240,39.236,5.480
20.130,41.580,39.262,5.740
20.140,41.770,39.287,5.740
20.310,42.010,39.311,5.800
20.340,42.150,39.339,5.740
20.550,42.350,39.363,5.740
20.640,42.870,39.389,5.800
20.700,41.580,39.425,5.740
20.640,41.820,39.497,5.740
20.520,42.010,39.560,5.740
20.700,42.200,39.612,5.690
20.630,42.440,39.644,5.800
20.780,42.010,39.670,5.690
20.790,42.250,39.694,5.690
20.860,42.440,39.721,5.740
20.970,42.680,39.748,5.740
20.920,43.020,39.774,5.740
20.960,41.820,39.803,5.740
20.840,41.960,39.827,5.740
20.580,42.200,39.878,5.690
20.430,42.390,39.915,5.690
20.640,42.590,39.955,5.690
20.670,42.200,39.978,5.530
20.710,42.110,40.006,5.690
20.700,42.390,40.055,5.690
20.660,42.540,40.116,5.690
20.770,42.830,40.182,5.740
20.670,41.630,40.233,5.530
20.460,41.530,40.299,5.690
20.720,41.770,40.359,5.690
20.820,41.390,40.424,5.580
20.560,41.530,40.493,5.690
20.650,41.770,40.547,5.690
20.780,41.920,40.604,5.690
20.580,42.150,40.674,5.640
20.540,42.300,40.728,5.640
20.560,42.540,40.778,5.690
20.530,41.770,40.798,5.480
20.250,41.580,40.827,5.640
20.290,41.820,40.851,5.690
20.260,41.770,40.896,5.690
20.560,42.010,40.954,5.690
20.590,42.150,41.001,5.690
20.550,42.300,41.054,5.740
20.780,42.490,41.117,5.640
20.990,41.820,41.171,5.320
20.850,41.580,41.237,5.640
20.530,41.870,41.309,5.690
20.430,42.010,41.332,5.690
20.440,42.200,41.355,5.690
20.620,42.350,41.381,5.690
20.880,42.540,41.408,5.690
20.990,41.480,41.434,5.370
20.980,41.820,41.458,5.640
21.140,41.770,41.485,5.690
21.320,41.870,41.515,5.690
21.250,42.010,41.538,5.690
21.380,42.200,41.564,5.690
21.490,42.390,41.589,5.690
21.460,42.590,41.618,5.740
21.750,41.820,41.667,5.580
21.770,42.110,41.722,5.640
21.780,42.300,41.784,5.640
21.920,42.540,41.838,5.640
22.080,42.680,41.897,5.740
22.130,41.680,41.959,5.420
22.050,41.290,42.027,5.640
22.140,41.630,42.088,5.640
21.980,41.770,42.149,5.690
22.080,41.290,42.206,5.640
22.160,41.530,42.266,5.640
22.250,41.770,42.318,5.690
22.050,41.960,42.346,5.640
22.200,42.060,42.372,5.640
22.270,42.300,42.397,5.690
22.290,42.440,42.424,5.640
22.360,42.830,42.450,5.740
22.180,41.580,42.481,5.640
22.270,41.630,42.541,5.580
22.320,41.240,42.597,5.530
22.390,41.530,42.654,5.690
22.550,41.720,42.709,5.690
22.660,41.340,42.768,5.480
22.610,41.630,42.832,5.640
22.640,41.820,42.876,5.580
22.600,41.340,42.935,5.640
22.510,41.630,43.005,5.640
22.350,41.820,43.066,5.580
22.300,41.580,43.138,5.640
22.290,41.770,43.185,5.640
22.450,41.720,43.253,5.640
22.490,41.290,43.315,5.530
21.880,41.630,43.401,5.580
21.690,41.770,43.466,5.580
21.500,41.680,43.508,5.580
21.650,41.390,43.563,5.420
21.410,41.480,43.587,5.580
21.310,41.720,43.636,5.640
21.190,41.100,43.681,5.480
21.210,41.440,43.739,5.580
21.210,41.720,43.794,5.640
21.040,41.580,43.852,5.640
20.850,41.720,43.912,5.640
20.780,41.920,43.939,5.580
20.930,42.110,43.964,5.640
21.130,42.200,43.993,5.640
21.280,42.390,44.017,5.640
21.460,42.970,44.041,5.740
21.390,41.870,44.068,5.640
21.400,41.680,44.095,5.580
21.470,41.870,44.120,5.640
21.590,42.010,44.146,5.580
21.550,42.200,44.172,5.640
21.350,42.350,44.201,5.640
21.410,42.590,44.223,5.690
21.490,41.720,44.250,5.480
21.490,41.440,44.279,5.580
21.440,41.680,44.300,5.640
21.530,41.100,44.327,5.480
21.410,41.390,44.352,5.580
21.460,41.580,44.379,5.640
21.440,41.390,44.404,5.530
20.990,41.580,44.472,5.580
20.930,41.720,44.495,5.640
21.040,41.240,44.523,5.640
20.930,41.480,44.548,5.640
21.060,41.820,44.575,5.690
21.040,41.920,44.600,5.640
20.960,42.110,44.628,5.690
20.590,42.250,44.652,5.580
20.810,42.390,44.678,5.580
21.080,42.970,44.703,5.740
21.250,41.820,44.744,5.640
21.150,41.680,44.804,5.690
21.240,41.440,44.862,5.530
21.100,41.240,44.917,5.530
21.100,41.440,44.977,5.640
21.270,41.630,45.038,5.640
21.160,41.770,45.091,5.580
21.030,41.920,45.162,5.640
21.020,42.110,45.202,5.640
21.110,42.250,45.227,5.690
21.240,42.490,45.252,5.690
21.460,41.630,45.279,5.530
21.360,41.770,45.305,5.580
21.310,41.390,45.333,5.580
21.420,41.580,45.358,5.640
21.500,41.770,45.382,5.640
21.520,41.920,45.409,5.640
21.540,42.060,45.436,5.580
21.600,42.250,45.462,5.640
20.860,42.870,45.533,5.690
20.660,41.630,45.560,5.640
20.780,41.720,45.585,5.580
20.930,41.770,45.611,5.580
21.040,41.290,45.635,5.370
21.250,41.580,45.664,5.640
21.140,41.770,45.691,5.580
21.190,41.920,45.730,5.580
21.280,42.060,45.767,5.640
21.320,42.250,45.793,5.580
21.360,41.480,45.817,5.370
21.360,41.870,45.844,5.580
21.350,42.010,45.868,5.640
21.160,42.200,45.893,5.580
21.400,42.390,45.920,5.580
21.280,42.590,45.946,5.640
21.380,41.440,45.972,5.420
21.310,41.870,45.998,5.640
21.090,41.480,46.025,5.530
21.080,41.630,46.050,5.580
21.110,41.770,46.074,5.640
21.090,41.770,46.102,5.530
21.050,41.720,46.129,5.580
21.120,41.390,46.151,5.530
21.070,41.630,46.178,5.530
21.090,41.770,46.202,5.580
21.220,41.770,46.230,5.640
21.170,41.440,46.257,5.580
21.240,41.580,46.279,5.640
21.320,41.770,46.307,5.530
21.430,41.530,46.336,5.580
21.380,41.720,46.358,5.580
21.430,41.100,46.385,5.420
21.460,41.340,46.410,5.580
21.500,41.480,46.436,5.640
21.550,41.630,46.463,5.580
21.630,41.530,46.489,5.530
21.390,41.240,46.540,5.530
21.570,41.440,46.589,5.580
21.680,41.630,46.640,5.640
21.620,41.770,46.701,5.580
21.830,41.680,46.760,5.640
21.930,41.340,46.810,5.420
21.920,41.390,46.862,5.530
22.140,41.530,46.909,5.580
21.970,41.770,46.937,5.580
22.050,41.870,46.962,5.580
22.260,42.060,46.991,5.530
22.330,42.150,47.017,5.640
22.510,42.300,47.043,5.580
22.470,42.590,47.069,5.640
22.330,41.480,47.096,5.420
22.190,41.680,47.120,5.530
22.160,41.440,47.147,5.580
22.110,41.680,47.172,5.480
21.930,41.680,47.218,5.530
21.880,41.440,47.241,5.480
21.990,41.630,47.267,5.580
22.090,41.820,47.294,5.640
21.720,41.240,47.346,5.530
21.800,41.480,47.404,5.530
21.890,41.870,47.456,5.640
21.910,41.100,47.503,5.480
21.830,41.340,47.562,5.530
21.580,41.530,47.630,5.580
21.430,41.680,47.668,5.580
21.660,41.820,47.692,5.580
21.800,41.390,47.719,5.530
21.670,41.680,47.753,5.530
21.880,41.240,47.805,5.320
21.830,41.240,47.861,5.530
21.710,41.530,47.908,5.530
21.750,41.680,47.932,5.640
21.910,41.720,47.957,5.530
21.930,41.290,47.986,5.480
21.900,41.480,48.009,5.580
21.990,41.720,48.036,5.530
22.220,41.240,48.063,5.480
22.100,41.440,48.087,5.530
22.240,41.680,48.114,5.530
22.340,41.630,48.141,5.530
22.250,41.770,48.168,5.640
22.200,41.530,48.193,5.580
22.150,41.770,48.217,5.480
22.280,41.720,48.242,5.530
22.420,41.720,48.268,5.580
22.490,41.480,48.295,5.480
22.400,41.680,48.336,5.530
22.200,41.680,48.361,5.530
22.120,41.340,48.390,5.530
22.260,41.480,48.410,5.530
22.270,41.720,48.442,5.580
22.230,41.240,48.469,5.370
21.870,41.390,48.541,5.530
22.170,41.580,48.591,5.580
22.490,41.770,48.650,5.530
22.370,41.440,48.700,5.530
21.990,41.630,48.773,5.530
21.860,41.820,48.809,5.530
21.910,42.010,48.836,5.530
22.020,42.150,48.863,5.580
22.190,42.630,48.890,5.580
22.300,40.910,48.918,5.320
22.260,41.340,48.967,5.530
22.190,41.480,49.000,5.530
22.420,41.720,49.026,5.530
22.570,41.290,49.051,5.370
22.540,41.580,49.078,5.580
22.700,41.720,49.105,5.530
22.740,41.720,49.129,5.530
22.780,41.150,49.158,5.530
22.670,41.390,49.184,5.480
22.600,41.580,49.206,5.580
22.830,41.770,49.236,5.580
22.810,41.240,49.261,5.530
22.690,41.440,49.287,5.480
22.580,41.720,49.312,5.530
22.640,41.480,49.338,5.420
22.610,41.720,49.364,5.530
22.840,41.530,49.390,5.480
22.880,41.770,49.416,5.580
23.090,41.820,49.440,5.580
23.100,41.100,49.468,5.480
22.930,41.390,49.518,5.530
23.020,41.530,49.572,5.580
23.160,41.770,49.620,5.530
23.200,41.200,49.670,5.370
23.220,41.440,49.728,5.480
23.020,41.680,49.779,5.530
22.570,40.960,49.838,5.210
22.460,41.390,49.883,5.530
22.520,41.480,49.907,5.530
22.620,41.770,49.933,5.580
22.760,41.630,49.958,5.480
22.860,40.910,49.985,5.420
22.720,41.200,50.011,5.580
22.780,41.440,50.037,5.530
22.750,41.630,50.062,5.530
22.890,41.770,50.087,5.530
23.040,41.960,50.115,5.640
22.980,41.720,50.139,5.530
23.040,41.870,50.166,5.640
22.930,41.290,50.192,5.480
22.790,41.580,50.214,5.580
22.770,41.820,50.244,5.530
22.710,41.530,50.265,5.580
22.880,41.770,50.290,5.530
23.000,41.390,50.320,5.580
23.000,41.580,50.343,5.580
23.020,41.770,50.371,5.530
22.900,41.150,50.397,5.480
22.960,41.290,50.422,5.420
22.920,41.580,50.448,5.530
22.970,41.770,50.475,5.530
23.100,41.340,50.503,5.480
22.790,41.480,50.529,5.530
22.990,41.630,50.553,5.530
22.700,41.720,50.589,5.530
22.700,41.530,50.640,5.530
22.570,41.820,50.674,5.530
22.700,41.770,50.699,5.530
22.510,41.480,50.731,5.530
22.380,41.720,50.765,5.530
22.570,41.480,50.792,5.480
22.660,41.770,50.817,5.580
22.720,41.150,50.846,5.530
22.740,41.390,50.899,5.530
22.720,41.580,50.927,5.530
22.790,41.820,50.952,5.580
22.870,41.480,50.979,5.530
22.910,41.150,51.005,5.530
22.940,41.530,51.030,5.580
23.070,41.770,51.057,5.580
23.090,41.440,51.084,5.530
23.100,41.720,51.110,5.530
23.050,42.150,51.136,5.690
23.000,41.340,51.161,5.580
23.260,41.630,51.182,5.530
23.210,41.050,51.211,5.370
23.160,41.440,51.257,5.530
23.490,41.720,51.303,5.530
23.340,41.630,51.359,5.530
23.440,41.240,51.411,5.370
23.450,41.630,51.466,5.530
22.180,40.720,51.552,5.110
22.200,40.810,51.608,5.320
22.170,41.050,51.632,5.320
22.260,41.240,51.659,5.530
22.550,41.580,51.685,5.580
22.730,41.340,51.711,5.420
22.720,41.720,51.739,5.580
22.790,41.000,51.763,5.370
22.890,41.440,51.790,5.580
23.010,41.770,51.817,5.530
23.000,41.580,51.841,5.580
23.220,41.200,51.867,5.420
23.150,41.530,51.893,5.580
23.210,41.530,51.918,5.480
23.310,41.200,51.945,5.370
23.330,41.580,51.972,5.530
23.380,41.340,51.996,5.370
23.430,41.820,52.024,5.530
23.360,40.860,52.051,5.270
23.330,41.340,52.076,5.480
23.470,41.770,52.102,5.580
23.500,41.340,52.128,5.480
23.540,41.770,52.153,5.530
23.500,41.200,52.179,5.480
23.560,41.680,52.203,5.580
23.620,41.720,52.229,5.530
23.630,41.580,52.256,5.580
23.440,41.680,52.281,5.530
23.430,41.680,52.308,5.530
23.490,41.630,52.335,5.530
23.460,41.480,52.360,5.420
23.510,41.770,52.385,5.580
23.430,41.390,52.411,5.530
22.870,41.720,52.470,5.530
22.660,41.720,52.494,5.530
22.870,41.200,52.521,5.320
23.030,41.580,52.546,5.530
23.320,41.680,52.575,5.420
23.340,41.580,52.601,5.530
23.100,40.860,52.627,5.210
23.100,41.580,52.652,5.530
23.310,42.110,52.680,5.690
23.240,41.630,52.704,5.530
23.320,41.240,52.732,5.370
23.440,41.530,52.791,5.530
23.630,41.630,52.843,5.480
22.780,41.720,52.930,5.480
22.700,41.390,52.989,5.480
22.780,41.720,53.041,5.480
22.660,41.770,53.079,5.530
22.800,41.480,53.104,5.530
22.540,41.820,53.158,5.530
22.270,40.960,53.230,5.320
22.600,41.290,53.283,5.530
22.550,41.440,53.306,5.530
22.770,41.630,53.331,5.530
22.850,41.630,53.357,5.530
22.750,41.200,53.383,5.530
22.760,41.390,53.409,5.480
