Axial_load,Confining_Pressure,Displesment,Pore_Pressure
31.080,83.260,23.022,8.140
31.180,83.450,23.051,8.140
31.250,81.960,23.077,7.500
31.170,83.550,23.102,8.080
31.210,83.450,23.129,8.140
31.290,83.260,23.155,8.080
31.180,83.260,23.181,8.080
31.270,83.450,23.206,8.140
31.280,82.540,23.232,7.660
31.280,83.260,23.257,8.240
31.380,81.960,23.286,7.710
31.300,82.880,23.308,8.080
31.120,82.920,23.336,8.080
31.030,83.160,23.359,8.140
31.050,83.400,23.388,8.080
31.250,83.590,23.413,8.140
31.210,83.640,23.439,8.080
31.090,82.590,23.466,8.080
31.170,82.920,23.491,8.080
31.420,83.210,23.535,8.080
31.670,83.450,23.586,8.190
31.700,82.640,23.636,7.550
31.770,83.160,23.691,7.980
31.590,82.970,23.747,8.190
31.530,83.640,23.813,8.140
31.470,83.550,23.860,8.140
31.380,83.110,23.884,8.080
31.420,83.210,23.911,8.140
31.520,83.450,23.937,8.140
31.470,83.590,23.963,8.350
31.640,83.500,23.990,8.080
31.780,82.830,24.018,8.080
31.610,82.830,24.039,8.080
31.670,83.020,24.067,8.080
31.760,83.210,24.091,8.080
31.750,83.450,24.117,8.080
31.820,82.730,24.143,7.610
31.720,83.160,24.170,8.140
32.000,83.450,24.195,8.140
31.930,83.020,24.222,8.140
31.880,83.160,24.262,7.870
31.770,83.640,24.309,8.080
31.810,83.500,24.331,8.140
31.680,83.160,24.363,7.920
31.740,83.500,24.383,8.080
31.930,82.920,24.410,7.920
31.920,82.440,24.436,7.550
31.820,83.400,24.461,8.080
31.870,83.310,24.487,8.080
31.970,82.970,24.513,7.980
31.840,82.780,24.537,8.030
31.830,82.350,24.565,7.870
31.900,83.740,24.591,8.510
31.980,83.110,24.618,8.080
31.940,83.160,24.644,8.300
32.000,83.350,24.672,8.080
32.120,82.590,24.694,7.660
31.960,82.780,24.721,8.080
31.940,82.970,24.749,8.080
31.990,83.640,24.772,8.080
31.800,82.880,24.825,8.080
31.890,83.020,24.882,8.080
31.520,83.210,24.941,8.240
31.510,83.210,24.976,8.080
31.600,82.730,25.002,7.660
31.580,83.590,25.026,8.080
31.620,83.260,25.053,8.080
31.810,82.830,25.079,8.080
31.740,82.920,25.104,8.080
31.610,83.310,25.128,8.030
31.800,82.880,25.158,7.770
31.650,82.830,25.181,8.030
31.780,83.070,25.207,8.140
31.760,82.250,25.232,7.660
31.800,81.870,25.257,7.610
31.690,83.450,25.281,8.030
31.840,82.060,25.310,7.340
31.910,83.400,25.335,8.030
32.130,82.730,25.359,7.870
31.910,82.160,25.384,7.290
32.090,83.500,25.411,8.030
32.350,83.070,25.439,8.140
32.190,83.400,25.461,8.080
32.010,82.730,25.514,7.610
32.000,83.400,25.553,7.980
32.110,83.640,25.575,8.030
32.050,83.640,25.601,8.030
32.080,83.310,25.627,8.030
32.220,83.500,25.655,8.080
32.000,82.060,25.679,7.660
32.140,83.450,25.705,7.980
32.040,82.160,25.731,7.550
32.010,83.070,25.755,8.030
31.930,83.830,25.782,8.240
31.880,83.310,25.808,7.980
32.070,83.790,25.836,8.460
31.780,83.350,25.859,8.080
32.080,82.730,25.886,7.980
31.950,82.970,25.912,8.030
32.030,83.210,25.937,8.030
31.980,83.450,25.963,7.980
32.100,83.640,25.989,8.030
31.970,83.350,26.016,8.030
31.910,83.110,26.044,8.030
31.890,81.870,26.070,7.390
31.600,83.070,26.093,7.920
31.610,83.350,26.125,7.920
31.350,82.920,26.146,7.820
31.440,83.350,26.171,8.030
31.620,83.350,26.198,8.030
31.700,83.260,26.225,7.980
31.730,83.260,26.251,8.400
31.910,83.450,26.275,8.030
31.700,83.640,26.320,7.980
31.610,83.110,26.345,8.030
31.850,83.310,26.370,7.980
31.850,83.310,26.398,8.240
31.790,83.350,26.424,8.190
31.880,83.500,26.448,7.920
32.030,83.160,26.477,8.080
31.840,83.400,26.499,8.030
32.010,83.590,26.527,8.030
32.020,83.400,26.553,7.980
32.210,82.920,26.578,7.770
32.220,83.550,26.606,7.980
32.100,82.730,26.633,7.820
32.260,84.020,26.658,8.400
32.250,83.500,26.684,7.980
32.150,82.680,26.710,7.820
31.980,83.070,26.734,8.080
32.130,83.260,26.761,8.030
32.210,83.500,26.784,8.030
32.350,82.350,26.806,7.450
32.170,83.690,26.836,7.980
32.290,83.260,26.875,8.030
32.170,83.500,26.899,8.030
32.230,83.070,26.929,8.240
32.260,83.310,26.953,8.030
32.410,83.550,26.981,7.920
32.480,83.210,27.006,8.240
32.220,82.880,27.037,7.870
32.220,83.450,27.075,7.980
32.580,83.550,27.101,8.030
32.720,82.400,27.128,7.500
32.640,83.260,27.154,7.920
32.940,83.500,27.179,7.920
32.970,83.400,27.206,7.920
32.990,82.730,27.232,7.550
32.990,82.780,27.259,7.870
33.020,83.020,27.284,7.980
33.130,83.210,27.310,8.030
33.210,82.490,27.337,7.550
33.160,83.450,27.360,8.080
33.350,83.590,27.386,7.920
33.190,83.110,27.415,7.980
33.080,83.260,27.441,7.980
33.200,83.550,27.463,7.980
33.180,83.500,27.490,7.980
33.130,83.740,27.514,8.460
33.030,83.550,27.540,7.980
33.210,83.590,27.568,8.030
33.120,83.310,27.593,8.080
33.180,83.310,27.619,8.350
33.220,82.920,27.643,7.820
33.040,83.500,27.672,8.080
33.170,82.920,27.698,7.980
33.180,83.350,27.723,7.980
33.270,83.500,27.750,8.030
33.320,83.500,27.776,8.030
33.380,83.550,27.800,8.030
33.300,82.060,27.828,7.710
33.280,82.200,27.853,7.390
33.250,82.830,27.880,7.980
33.320,83.590,27.904,7.980
33.340,83.450,27.930,7.980
33.250,82.920,27.958,7.870
33.210,82.640,27.981,7.820
32.940,83.020,28.006,8.030
32.890,83.350,28.034,7.980
33.050,83.500,28.060,7.980
32.610,83.590,28.087,8.350
32.920,83.590,28.112,7.980
32.820,82.920,28.138,7.820
32.860,83.070,28.161,7.820
32.920,83.450,28.189,7.920
32.970,83.210,28.228,7.980
32.780,83.210,28.256,8.080
32.800,82.730,28.283,7.920
32.900,83.020,28.308,7.920
32.770,83.020,28.332,7.980
32.990,83.350,28.360,7.920
33.050,82.730,28.384,7.550
32.840,83.070,28.411,8.030
33.120,82.060,28.438,7.450
32.290,81.530,28.489,7.450
32.310,82.970,28.511,7.980
32.480,83.160,28.538,7.980
32.610,83.310,28.564,7.870
32.710,83.550,28.589,7.870
32.660,83.550,28.616,7.920
32.800,83.450,28.641,7.920
32.450,83.400,28.668,8.240
32.280,83.550,28.692,7.980
32.310,83.260,28.720,8.350
32.290,82.300,28.747,7.820
32.330,83.400,28.770,7.920
32.340,83.260,28.797,7.980
32.000,83.020,28.833,7.920
32.320,83.310,28.854,8.030
32.420,82.160,28.883,7.870
32.460,82.920,28.909,8.030
32.390,83.210,28.933,8.240
32.360,83.830,28.963,8.300
32.360,81.250,28.988,7.180
32.300,83.260,29.010,7.710
32.420,83.350,29.037,8.080
32.220,83.020,29.065,7.870
32.350,83.210,29.089,7.770
32.350,83.500,29.116,7.870
32.490,83.310,29.143,7.920
32.050,82.680,29.171,7.390
32.210,82.160,29.192,7.340
32.140,83.310,29.221,8.030
31.910,82.490,29.245,7.500
32.010,82.970,29.273,7.980
32.070,83.450,29.297,7.920
32.110,83.210,29.325,7.920
32.230,82.880,29.346,7.660
32.170,83.020,29.373,7.710
32.350,83.550,29.398,7.870
32.340,83.070,29.425,8.080
32.340,83.450,29.450,8.080
32.420,83.310,29.476,7.980
32.390,83.640,29.500,8.140
32.390,83.350,29.527,7.870
32.410,83.590,29.551,7.870
32.290,83.450,29.572,7.870
32.240,83.260,29.604,8.240
32.410,83.310,29.629,7.920
32.260,82.880,29.653,7.920
32.490,83.400,29.678,8.030
32.670,82.830,29.706,7.550
32.460,82.880,29.731,7.870
32.520,82.540,29.758,7.770
32.520,82.640,29.783,7.820
32.570,83.070,29.811,8.030
32.580,82.880,29.836,7.980
32.540,82.970,29.863,7.920
32.620,83.550,29.888,7.820
32.670,83.020,29.915,7.920
32.730,83.350,29.941,7.820
32.710,82.250,29.966,7.340
32.570,82.880,29.992,7.820
32.720,82.590,30.018,7.450
32.660,82.920,30.045,7.710
32.600,83.110,30.071,7.870
32.570,83.110,30.099,7.870
32.700,83.550,30.124,8.460
32.560,83.450,30.148,7.870
32.590,83.210,30.176,8.190
32.660,83.350,30.203,7.920
32.600,83.830,30.228,8.030
32.550,82.830,30.253,7.660
32.580,83.500,30.280,7.820
32.770,83.110,30.306,7.870
32.510,82.350,30.331,7.870
32.660,82.490,30.357,7.820
32.750,83.210,30.382,7.870
32.970,82.640,30.408,7.660
32.870,82.440,30.431,7.390
32.890,82.920,30.460,7.820
32.920,83.210,30.484,7.820
33.160,82.350,30.511,7.550
32.940,83.210,30.535,7.870
33.000,82.200,30.564,7.290
33.120,83.550,30.587,7.870
33.110,83.500,30.616,7.920
33.090,82.920,30.642,7.870
33.010,83.210,30.667,7.820
32.920,83.690,30.694,8.300
33.060,83.350,30.719,7.980
33.140,82.880,30.744,7.710
33.100,82.490,30.770,7.340
33.020,82.350,30.801,7.390
32.960,82.780,30.838,7.450
32.890,83.210,30.862,7.920
33.090,83.500,30.889,7.770
33.150,83.210,30.915,7.770
33.170,82.300,30.944,7.340
33.420,83.350,30.966,7.770
33.130,82.830,30.994,7.390
33.350,83.350,31.020,7.820
33.420,83.500,31.048,7.980
33.230,82.880,31.073,7.710
33.340,83.450,31.098,7.870
33.390,83.400,31.124,7.770
33.370,82.300,31.151,7.660
33.340,81.530,31.199,7.500
33.420,82.490,31.253,7.500
33.300,82.830,31.274,7.550
33.230,83.400,31.302,8.240
33.270,83.260,31.325,7.870
33.440,83.210,31.357,7.980
33.460,82.540,31.377,7.870
33.500,82.830,31.404,7.710
33.570,83.110,31.430,7.820
33.610,83.350,31.456,7.770
33.690,83.590,31.480,7.770
33.630,82.440,31.509,7.660
33.560,83.400,31.534,7.820
33.750,83.020,31.559,7.710
33.620,83.160,31.587,7.870
33.800,82.970,31.609,7.610
33.810,83.110,31.635,7.710
33.710,83.260,31.662,7.770
33.540,82.490,31.689,7.450
33.770,83.260,31.713,7.820
33.940,83.450,31.742,7.770
33.870,83.110,31.766,7.610
33.830,83.450,31.792,7.820
33.960,82.640,31.820,7.500
33.780,82.830,31.847,7.660
33.630,82.680,31.875,7.770
33.650,82.400,31.899,7.610
33.620,82.730,31.925,7.820
33.630,83.450,31.950,7.980
33.790,82.780,31.976,7.920
33.660,83.400,32.001,8.460
33.800,83.980,32.026,8.400
33.740,82.640,32.054,7.920
33.930,82.680,32.080,7.450
33.930,83.310,32.105,7.770
33.950,82.490,32.131,7.770
33.910,82.110,32.158,7.230
33.900,82.730,32.184,7.710
33.800,82.830,32.221,7.820
33.670,82.680,32.250,7.820
33.750,82.540,32.275,7.710
33.840,83.550,32.300,8.350
33.920,82.590,32.327,7.660
34.030,83.550,32.353,8.300
33.880,82.640,32.378,7.550
33.600,82.730,32.408,7.550
33.420,82.250,32.463,7.450
33.270,81.960,32.505,7.390
33.300,82.680,32.528,7.610
33.310,82.400,32.554,7.450
33.480,83.020,32.579,7.820
33.440,83.210,32.607,7.980
33.540,83.400,32.632,7.770
33.780,82.780,32.659,7.710
33.470,83.350,32.682,7.820
33.560,83.110,32.710,7.710
33.340,83.070,32.735,8.030
33.530,83.070,32.762,7.870
33.360,81.870,32.784,7.020
33.640,83.400,32.812,7.770
33.370,83.590,32.840,8.080
33.230,82.060,32.865,7.500
33.140,83.260,32.890,8.190
33.480,83.590,32.918,8.140
33.170,82.300,32.941,7.660
33.390,82.680,32.966,7.770
33.410,82.300,32.994,7.340
33.490,83.020,33.021,7.980
33.640,82.680,33.044,7.820
33.530,82.680,33.069,7.390
33.620,82.680,33.097,7.870
33.750,83.640,33.122,8.560
33.500,83.450,33.148,8.140
33.590,82.440,33.173,7.500
33.390,83.160,33.215,8.030
33.570,82.780,33.238,7.500
33.350,83.310,33.267,7.660
33.410,82.640,33.292,7.660
33.510,83.210,33.316,7.770
33.650,83.400,33.343,7.770
33.690,82.490,33.379,7.610
33.480,83.590,33.432,8.300
33.690,82.160,33.487,7.390
33.440,82.590,33.545,7.820
33.210,83.020,33.597,8.300
30.470,82.970,33.726,7.550
30.840,83.550,33.782,8.080
30.920,82.830,33.804,7.870
31.220,83.640,33.829,7.870
31.500,83.020,33.856,7.710
31.710,82.730,33.882,7.660
31.860,83.500,33.907,7.770
31.750,82.780,33.933,7.660
32.110,82.350,33.960,7.390
32.230,83.310,33.986,7.710
32.050,82.490,34.034,7.390
32.060,82.540,34.056,7.390
32.220,83.210,34.083,7.920
32.040,82.490,34.110,7.710
32.140,82.250,34.135,7.500
32.150,83.110,34.160,7.710
32.330,83.070,34.187,7.770
32.360,82.640,34.211,7.770
32.150,82.730,34.246,7.500
31.970,82.250,34.294,7.660
32.170,82.920,34.321,7.450
32.300,83.210,34.349,7.870
32.410,83.110,34.372,7.770
32.620,83.350,34.396,7.710
32.670,83.260,34.424,7.710
32.890,82.300,34.448,7.230
32.730,83.260,34.473,7.660
32.920,83.110,34.503,7.710
32.720,83.450,34.528,7.820
32.970,83.310,34.553,7.550
33.010,83.400,34.579,7.920
32.870,82.730,34.603,7.610
32.860,82.680,34.647,7.610
32.690,82.780,34.669,7.500
32.810,83.350,34.697,8.240
32.640,82.010,34.719,7.070
32.800,82.590,34.766,7.340
32.630,82.250,34.788,7.180
32.840,82.400,34.814,7.550
32.510,82.830,34.840,7.390
32.800,81.870,34.865,7.070
32.910,82.440,34.891,7.390
32.920,83.070,34.916,7.660
33.150,83.640,34.944,8.400
33.000,83.260,34.970,8.240
33.240,81.730,34.995,7.020
33.150,82.880,35.023,7.820
33.330,83.070,35.046,7.710
33.490,83.260,35.071,7.710
33.410,83.450,35.096,7.710
33.650,82.830,35.123,7.450
33.720,83.450,35.164,7.660
33.660,82.680,35.188,7.390
33.350,83.070,35.215,7.920
33.340,82.400,35.239,7.500
33.340,83.110,35.265,7.920
33.290,82.680,35.290,7.610
33.530,82.680,35.313,7.550
33.630,83.160,35.342,7.710
33.370,83.400,35.390,7.660
33.580,83.260,35.415,7.660
33.320,82.680,35.441,7.550
33.380,83.400,35.467,7.660
33.410,82.730,35.494,7.500
33.230,82.540,35.516,7.070
33.390,83.210,35.544,7.660
33.290,83.400,35.572,7.820
33.470,82.490,35.597,7.340
33.460,83.110,35.624,7.610
33.470,83.500,35.665,7.610
33.510,82.970,35.731,7.710
33.060,82.490,35.758,7.180
33.140,83.020,35.783,7.870
33.200,83.400,35.808,7.610
33.340,83.550,35.836,8.080
33.400,82.970,35.860,7.870
33.370,83.640,35.885,7.920
33.300,83.640,35.912,7.660
33.250,83.450,35.959,7.870
32.970,83.310,35.982,7.770
33.220,82.970,36.009,7.710
33.100,83.020,36.034,7.450
31.530,83.310,36.107,7.710
31.920,82.540,36.159,7.230
31.740,82.490,36.183,7.070
31.900,83.160,36.206,7.290
32.130,82.250,36.232,7.340
32.210,82.970,36.258,7.550
32.350,83.210,36.287,7.660
32.370,83.500,36.312,7.550
32.500,83.450,36.338,7.710
32.730,83.260,36.364,7.770
32.730,83.450,36.392,7.710
32.800,83.350,36.417,7.660
32.820,83.500,36.443,7.770
31.160,83.790,36.523,8.030
31.160,83.350,36.549,7.660
31.600,81.920,36.574,6.810
31.870,83.590,36.601,7.610
32.000,83.690,36.629,7.710
32.070,82.300,36.655,6.910
32.090,83.260,36.678,7.660
32.090,83.350,36.704,7.660
32.350,81.770,36.731,6.810
32.210,82.640,36.756,7.180
31.520,82.440,36.818,7.340
31.590,83.400,36.877,7.660
31.600,83.110,36.900,7.610
31.760,83.590,36.927,7.920
31.840,83.260,36.952,7.660
32.010,83.590,36.978,7.610
31.970,82.920,37.006,7.870
32.070,83.500,37.030,7.610
32.220,82.920,37.058,7.610
32.080,83.020,37.082,7.660
32.150,82.970,37.110,7.610
32.140,83.260,37.134,7.550
32.370,83.590,37.160,7.660
32.610,83.210,37.199,7.710
32.430,83.550,37.224,7.610
32.700,83.500,37.252,7.660
32.730,82.300,37.277,7.020
32.810,82.680,37.304,7.340
32.970,82.540,37.329,7.130
32.940,83.550,37.354,7.660
29.290,83.020,37.491,7.710
29.560,83.210,37.527,7.770
29.840,82.590,37.553,7.390
30.110,83.500,37.579,7.660
29.970,83.160,37.608,7.710
30.370,83.260,37.628,7.450
30.570,82.880,37.655,7.610
30.700,83.210,37.682,7.550
31.010,83.310,37.708,7.660
30.650,83.310,37.740,7.660
30.820,83.640,37.798,7.980
31.020,83.550,37.853,7.870
31.020,83.450,37.873,7.660
31.170,83.310,37.906,7.500
31.150,83.260,37.931,7.610
31.070,83.550,37.958,7.660
30.630,83.400,37.982,7.610
30.990,83.550,38.010,7.610
30.980,83.550,38.035,7.550
30.960,83.400,38.081,7.660
31.090,83.350,38.104,7.550
31.220,83.450,38.133,7.610
30.780,83.210,38.185,8.030
31.270,83.110,38.237,7.550
31.210,83.400,38.260,7.550
31.370,82.970,38.290,7.770
31.430,83.640,38.312,7.610
31.300,83.070,38.341,7.550
31.400,83.500,38.366,7.610
31.590,83.500,38.394,7.610
31.790,82.830,38.420,7.390
31.840,83.590,38.444,7.610
31.740,83.160,38.472,7.870
31.750,83.500,38.496,7.610
31.980,83.310,38.524,7.610
31.980,83.640,38.548,7.550
32.070,83.400,38.574,7.550
32.170,82.350,38.600,6.910
32.210,83.690,38.626,7.610
32.310,83.310,38.650,7.450
31.990,83.350,38.713,7.550
31.980,83.590,38.738,7.550
32.170,83.310,38.765,7.770
32.060,83.550,38.794,7.500
32.140,82.880,38.836,7.550
32.130,83.500,38.859,7.550
32.280,82.970,38.885,7.500
32.190,82.680,38.911,7.550
32.320,83.550,38.937,7.610
32.240,83.260,38.963,7.550
32.220,83.110,38.991,7.450
31.900,83.070,39.015,7.500
32.220,83.400,39.070,7.550
31.990,81.820,39.101,6.860
31.970,82.060,39.128,7.020
32.040,83.500,39.152,7.550
32.260,82.250,39.181,6.970
32.320,83.500,39.203,7.550
32.550,83.110,39.231,7.610
32.290,82.160,39.253,7.180
32.520,82.200,39.283,7.230
32.560,83.400,39.308,7.550
32.150,83.450,39.341,7.500
31.880,82.540,39.389,7.340
32.170,83.550,39.410,7.550
32.000,83.260,39.440,7.500
32.300,82.830,39.464,7.390
32.220,83.400,39.491,7.450
32.530,82.250,39.516,7.020
32.470,82.200,39.561,7.230
32.390,83.590,39.604,7.550
32.500,82.970,39.628,7.290
32.700,82.060,39.653,7.070
32.580,83.400,39.677,7.550
32.940,82.300,39.708,7.020
32.870,82.640,39.731,7.070
32.990,83.350,39.759,7.550
32.870,83.450,39.788,7.550
32.890,83.210,39.811,7.550
32.730,83.260,39.838,7.500
32.700,82.640,39.865,7.230
32.700,83.930,39.889,8.030
32.840,83.400,39.913,7.550
32.990,82.920,39.941,7.660
33.110,82.110,39.964,7.020
33.070,83.350,39.990,7.500
33.070,82.590,40.017,7.340
33.170,83.210,40.041,7.500
33.130,83.400,40.084,7.500
32.990,83.210,40.112,7.550
33.010,83.500,40.138,7.820
33.280,82.920,40.164,7.390
33.240,82.970,40.190,7.390
33.240,83.160,40.215,7.340
33.160,83.400,40.241,7.550
33.060,83.310,40.275,7.390
32.720,82.970,40.316,7.500
32.900,82.970,40.339,7.500
33.030,83.260,40.366,7.500
33.080,83.450,40.392,7.500
32.600,82.780,40.437,7.180
32.360,83.590,40.461,7.450
32.600,82.590,40.491,7.070
32.630,83.690,40.514,7.550
32.670,82.440,40.540,6.860
32.820,83.550,40.565,7.450
32.920,82.680,40.595,7.450
32.960,83.550,40.618,7.550
33.230,83.350,40.640,7.450
33.050,83.500,40.670,7.450
32.990,83.210,40.700,7.450
32.920,82.970,40.740,7.290
32.860,82.880,40.767,7.500
32.970,83.160,40.791,7.450
33.130,83.400,40.816,7.500
33.220,83.640,40.844,7.450
33.190,83.550,40.868,7.500
33.350,82.830,40.895,7.390
33.240,83.210,40.919,7.550
33.500,84.600,40.946,8.300
33.270,83.310,40.976,7.450
33.370,81.920,41.015,6.540
33.410,83.350,41.039,7.710
33.560,83.590,41.064,7.500
33.710,83.210,41.091,7.500
33.620,83.350,41.116,7.450
33.750,83.210,41.143,7.230
33.780,83.260,41.166,7.500
33.840,83.350,41.194,7.500
33.890,83.500,41.219,7.500
33.860,82.300,41.245,6.860
33.930,83.550,41.269,7.450
34.120,82.730,41.298,7.390
34.110,82.590,41.322,7.290
34.160,83.310,41.349,7.450
34.220,83.020,41.375,7.290
34.200,83.550,41.401,7.500
34.130,82.780,41.429,7.020
33.880,83.880,41.455,7.920
34.160,82.300,41.477,6.750
34.170,83.640,41.503,7.500
34.390,83.400,41.546,7.450
34.400,83.450,41.597,7.390
34.420,83.500,41.650,7.450
34.420,82.350,41.710,6.750
34.550,83.500,41.771,7.390
34.490,83.400,41.839,7.450
34.420,83.640,41.890,7.500
34.180,82.970,41.912,7.500
34.240,83.210,41.939,7.450
34.540,83.450,41.965,7.500
34.490,83.790,41.993,7.770
34.300,83.070,42.018,7.500
34.440,82.300,42.047,7.230
34.720,83.590,42.101,7.390
34.740,83.210,42.163,7.390
34.770,82.730,42.221,7.130
34.750,82.590,42.270,7.230
34.810,82.490,42.331,7.020
34.750,83.550,42.400,7.390
34.580,83.500,42.461,7.340
34.800,83.450,42.506,7.450
34.640,83.210,42.570,7.610
34.380,82.640,42.632,7.180
34.110,82.640,42.681,7.020
34.120,83.260,42.705,7.390
34.250,83.110,42.731,7.710
34.350,83.880,42.758,7.820
32.510,83.500,42.843,7.390
32.510,83.830,42.885,7.820
32.730,82.250,42.908,6.910
32.910,83.400,42.934,7.390
33.080,83.210,42.962,7.390
33.190,83.500,42.986,7.390
33.340,83.110,43.012,7.390
33.520,83.070,43.039,7.450
33.470,83.210,43.062,7.500
33.470,83.110,43.088,7.450
33.790,83.350,43.112,7.390
34.000,83.550,43.140,7.450
34.120,83.350,43.166,7.340
34.230,83.310,43.191,7.290
34.160,82.730,43.216,7.340
34.360,83.500,43.240,7.340
27.110,82.680,43.452,7.180
27.650,83.260,43.474,7.450
28.240,83.450,43.501,7.390
28.720,82.440,43.527,7.130
29.250,83.690,43.554,7.390
29.720,83.500,43.579,7.450
30.020,83.310,43.605,7.340
30.310,83.020,43.632,7.500
30.480,83.160,43.657,7.450
30.850,83.350,43.682,7.450
31.030,83.790,43.729,8.030
30.880,83.500,43.750,7.390
31.250,83.020,43.780,7.610
31.500,83.310,43.804,7.450
31.520,83.640,43.829,7.450
31.760,82.830,43.856,6.970
31.700,83.550,43.881,7.390
31.480,83.310,43.916,7.390
31.770,82.830,43.948,7.230
32.010,83.640,43.974,7.390
32.140,83.640,43.999,7.450
31.930,83.110,44.028,7.230
32.050,83.790,44.053,7.820
31.970,83.350,44.079,7.500
32.170,83.350,44.102,7.340
32.360,83.450,44.131,7.770
32.460,83.400,44.157,7.390
32.690,83.640,44.181,7.390
32.890,83.260,44.208,7.390
32.940,83.110,44.234,7.390
33.080,83.310,44.258,7.390
33.240,83.550,44.283,7.390
33.260,83.500,44.327,7.450
33.330,83.590,44.352,7.390
33.270,83.260,44.380,7.390
33.450,83.550,44.402,7.450
33.600,82.590,44.430,7.550
33.330,83.310,44.464,7.390
32.780,83.590,44.527,7.390
33.000,83.550,44.583,7.390
33.040,82.780,44.622,6.860
33.060,83.110,44.646,7.340
33.310,83.350,44.673,7.390
33.410,83.590,44.701,7.450
33.430,82.540,44.726,6.910
33.480,83.500,44.752,7.390
33.640,82.920,44.779,7.070
33.370,83.400,44.809,7.710
33.740,83.550,44.862,7.340
33.600,83.500,44.918,7.610
33.620,81.770,44.948,6.490
33.630,83.500,44.977,7.340
33.910,83.020,45.003,7.290
33.690,82.830,45.030,7.340
33.650,83.070,45.053,7.340
33.840,83.350,45.080,7.450
33.990,83.450,45.106,7.340
34.100,82.780,45.131,7.070
34.080,83.550,45.156,7.450
33.980,83.310,45.183,7.710
33.980,83.500,45.210,7.340
34.040,82.730,45.236,7.290
34.020,83.640,45.260,7.390
34.280,83.310,45.287,7.390
34.160,83.550,45.313,7.870
34.410,83.450,45.339,7.340
34.080,83.450,45.366,7.660
33.990,83.590,45.412,7.340
34.160,82.780,45.438,7.450
33.990,83.070,45.464,7.340
34.210,83.260,45.489,7.390
34.460,83.500,45.514,7.340
34.340,82.880,45.539,7.020
34.260,82.730,45.566,7.390
34.070,82.970,45.590,7.340
34.260,83.160,45.617,7.390
34.110,83.350,45.642,7.340
34.160,83.550,45.666,7.390
34.100,82.830,45.696,7.450
34.020,83.450,45.719,7.340
34.190,83.160,45.745,7.290
34.110,83.020,45.773,7.340
33.220,83.110,45.839,7.340
33.070,83.350,45.863,7.390
33.360,83.550,45.887,7.340
33.380,83.550,45.935,7.660
33.290,83.690,45.957,7.340
33.410,82.780,45.986,7.390
33.360,83.020,46.008,7.390
33.720,82.920,46.035,7.020
33.620,83.310,46.062,7.450
33.840,82.880,46.087,7.180
33.710,83.550,46.112,7.340
33.830,83.740,46.144,7.820
33.910,83.550,46.179,7.340
33.950,82.680,46.207,7.130
34.030,82.540,46.230,6.970
34.260,83.450,46.256,7.500
33.890,83.550,46.285,7.340
34.180,83.640,46.309,7.390
33.920,83.310,46.336,7.340
33.690,83.450,46.361,7.340
34.060,82.540,46.386,6.860
33.980,83.550,46.415,7.390
34.090,82.400,46.441,6.600
34.060,82.780,46.464,7.130
34.190,83.400,46.489,7.290
34.300,81.960,46.518,6.490
34.170,83.310,46.539,7.340
34.150,83.500,46.570,7.290
34.050,83.260,46.594,7.660
34.270,83.070,46.619,7.070
34.180,83.500,46.643,7.340
34.210,82.970,46.674,7.450
34.040,83.160,46.694,7.340
34.230,83.350,46.724,7.290
34.280,83.500,46.747,7.340
34.350,83.400,46.775,7.500
34.330,82.590,46.800,6.700
34.250,83.110,46.824,7.290
34.130,83.210,46.853,7.390
34.280,83.790,46.876,7.500
34.410,83.260,46.902,7.340
34.380,83.500,46.927,7.340
34.470,82.880,46.956,6.860
34.420,82.780,46.979,7.340
34.300,83.110,47.008,7.820
34.630,82.920,47.032,7.130
34.360,82.830,47.058,7.020
34.470,82.010,47.083,6.810
34.590,82.400,47.110,6.810
34.670,83.020,47.153,7.230
34.560,83.110,47.177,7.340
34.790,83.500,47.204,7.340
34.590,83.210,47.232,7.340
34.750,83.310,47.255,7.230
34.650,82.970,47.283,7.340
34.760,83.350,47.309,7.710
34.660,82.730,47.331,7.020
34.520,82.880,47.359,7.340
34.620,83.260,47.384,7.290
34.830,83.500,47.411,7.870
34.740,82.830,47.437,7.230
34.820,83.070,47.462,7.500
34.760,83.070,47.488,7.340
35.030,83.350,47.515,7.390
34.890,83.260,47.541,7.550
35.010,83.110,47.564,7.230
34.910,83.550,47.590,7.340
34.910,83.070,47.618,7.340
35.010,82.920,47.642,7.180
35.110,83.550,47.668,7.230
35.010,83.640,47.695,7.710
34.730,83.110,47.720,7.340
34.720,83.550,47.743,7.230
34.710,83.350,47.770,7.340
34.940,82.640,47.796,6.860
34.900,83.310,47.821,7.290
35.080,83.310,47.849,7.660
35.110,83.500,47.875,7.770
34.940,82.490,47.901,7.180
35.110,83.160,47.923,7.290
35.240,82.490,47.969,6.910
35.160,83.450,48.021,7.290
35.030,82.440,48.052,6.970
34.800,83.350,48.079,7.290
34.300,83.020,48.130,7.230
33.890,83.020,48.201,7.230
34.190,83.260,48.256,7.340
34.110,83.550,48.299,7.290
34.100,83.400,48.322,7.500
34.000,83.310,48.348,7.230
34.250,82.920,48.374,7.290
34.330,82.920,48.398,7.180
34.520,83.450,48.422,7.290
34.490,83.640,48.453,7.660
34.120,83.210,48.475,7.290
34.320,83.550,48.501,7.230
34.520,83.690,48.525,7.230
34.400,83.450,48.553,7.290
34.530,82.540,48.577,6.970
34.540,82.920,48.601,7.070
